district_id,district_name,state,enrollment,instructional_staff,year,data_source,daily_instructional_minutes,lct_minutes,lct_hours,student_teacher_ratio,lct_percentile,lct_category
629220,Oxnard,CA,13399.0,678.09,2023-24,nces_ccd,360,18.22,0.3,19.8,14.2,Low (15-20 min)
629270,Oxnard Union High,CA,16501.0,721.91,2023-24,nces_ccd,360,15.75,0.26,22.9,8.2,Low (15-20 min)
629280,Pacheco Union Elementary,CA,720.0,39.09,2023-24,nces_ccd,360,19.55,0.33,18.4,18.2,Low (15-20 min)
629340,Pacific Elementary,CA,167.0,8.2,2023-24,nces_ccd,360,17.68,0.29,20.4,12.7,Low (15-20 min)
629370,Pacific Grove Unified,CA,1727.0,105.58,2023-24,nces_ccd,360,22.01,0.37,16.4,27.8,Moderate (20-25 min)
629400,Pacific Union Elementary,CA,345.0,20.0,2023-24,nces_ccd,360,20.87,0.35,17.2,22.9,Moderate (20-25 min)
629430,Pacific Union Elementary,CA,530.0,29.1,2023-24,nces_ccd,360,19.77,0.33,18.2,19.0,Low (15-20 min)
629490,Pajaro Valley Unified,CA,17013.0,804.75,2023-24,nces_ccd,360,17.03,0.28,21.1,11.2,Low (15-20 min)
629540,Palermo Union Elementary,CA,1283.0,63.84,2023-24,nces_ccd,360,17.91,0.3,20.1,13.4,Low (15-20 min)
629550,Palm Springs Unified,CA,20416.0,999.27,2023-24,nces_ccd,360,17.62,0.29,20.4,12.6,Low (15-20 min)
629580,Palmdale Elementary,CA,17935.0,758.16,2023-24,nces_ccd,360,15.22,0.25,23.7,7.1,Low (15-20 min)
629610,Palo Alto Unified,CA,10271.0,599.08,2023-24,nces_ccd,360,21.0,0.35,17.1,23.6,Moderate (20-25 min)
629640,Palo Verde Unified,CA,2706.0,122.66,2023-24,nces_ccd,360,16.32,0.27,22.1,9.5,Low (15-20 min)
629670,Palo Verde Union Elementary,CA,502.0,23.0,2023-24,nces_ccd,360,16.49,0.27,21.8,9.9,Low (15-20 min)
629700,Palos Verdes Peninsula Unified,CA,10393.0,459.65,2023-24,nces_ccd,360,15.92,0.27,22.6,8.5,Low (15-20 min)
629770,Panoche Elementary,CA,10.0,1.04,2023-24,nces_ccd,360,37.44,0.62,9.6,87.4,Very High (>30 min)
629790,Paradise Elementary,CA,182.0,9.0,2023-24,nces_ccd,360,17.8,0.3,20.2,13.0,Low (15-20 min)
629820,Paradise Unified,CA,1657.0,85.39,2023-24,nces_ccd,360,18.55,0.31,19.4,15.0,Low (15-20 min)
629850,Paramount Unified,CA,12042.0,607.0,2023-24,nces_ccd,360,18.15,0.3,19.8,14.0,Low (15-20 min)
629910,Parlier Unified,CA,3226.0,160.26,2023-24,nces_ccd,360,17.88,0.3,20.1,13.3,Low (15-20 min)
629940,Pasadena Unified,CA,13978.0,651.37,2023-24,nces_ccd,360,16.78,0.28,21.5,10.7,Low (15-20 min)
630030,Patterson Joint Unified,CA,6138.0,283.68,2023-24,nces_ccd,360,16.64,0.28,21.6,10.3,Low (15-20 min)
630090,Peninsula Union,CA,65.0,4.48,2023-24,nces_ccd,360,24.81,0.41,14.5,42.0,Moderate (20-25 min)
630180,Perris Elementary,CA,5538.0,237.31,2023-24,nces_ccd,360,15.43,0.26,23.3,7.5,Low (15-20 min)
630210,Perris Union High,CA,11973.0,514.46,2023-24,nces_ccd,360,15.47,0.26,23.3,7.6,Low (15-20 min)
630230,Petaluma City Elementary,CA,2207.0,102.59,2023-24,nces_ccd,360,16.73,0.28,21.5,10.5,Low (15-20 min)
630250,Petaluma Joint Union High,CA,4931.0,234.1,2023-24,nces_ccd,360,17.09,0.28,21.1,11.4,Low (15-20 min)
630330,Piedmont City Unified,CA,2308.0,142.17,2023-24,nces_ccd,360,22.18,0.37,16.2,28.6,Moderate (20-25 min)
630360,Pierce Joint Unified,CA,1494.0,73.17,2023-24,nces_ccd,360,17.63,0.29,20.4,12.6,Low (15-20 min)
630390,Pine Ridge Elementary,CA,68.0,6.98,2023-24,nces_ccd,360,36.95,0.62,9.7,86.8,Very High (>30 min)
630450,Piner-Olivet Union Elementary,CA,266.0,11.58,2023-24,nces_ccd,360,15.67,0.26,23.0,8.0,Low (15-20 min)
630480,Pioneer Union,CA,283.0,14.55,2023-24,nces_ccd,360,18.51,0.31,19.5,14.8,Low (15-20 min)
630510,Pioneer Union Elementary,CA,1636.0,67.24,2023-24,nces_ccd,360,14.8,0.25,24.3,6.3,Very Low (<15 min)
630520,Pioneer Union Elementary,CA,32.0,3.0,2023-24,nces_ccd,360,33.75,0.56,10.7,80.4,Very High (>30 min)
630600,Pittsburg Unified,CA,10709.0,494.77,2023-24,nces_ccd,360,16.63,0.28,21.6,10.3,Low (15-20 min)
630630,Pixley Union Elementary,CA,861.0,42.41,2023-24,nces_ccd,360,17.73,0.3,20.3,12.9,Low (15-20 min)
630660,Placentia-Yorba Linda Unified,CA,22705.0,966.13,2023-24,nces_ccd,360,15.32,0.26,23.5,7.2,Low (15-20 min)
630720,Placer Hills Union Elementary,CA,762.0,36.87,2023-24,nces_ccd,360,17.42,0.29,20.7,12.1,Low (15-20 min)
630750,Placer Union High,CA,3975.0,181.47,2023-24,nces_ccd,360,16.44,0.27,21.9,9.8,Low (15-20 min)
630780,Placerville Union Elementary,CA,1204.0,53.3,2023-24,nces_ccd,360,15.94,0.27,22.6,8.6,Low (15-20 min)
630810,Plainsburg Union Elementary,CA,107.0,4.8,2023-24,nces_ccd,360,16.15,0.27,22.3,9.0,Low (15-20 min)
630840,Planada Elementary,CA,870.0,43.73,2023-24,nces_ccd,360,18.1,0.3,19.9,13.9,Low (15-20 min)
630870,Plaza Elementary,CA,194.0,9.0,2023-24,nces_ccd,360,16.7,0.28,21.6,10.5,Low (15-20 min)
630900,Pleasant Grove Joint Union,CA,157.0,8.0,2023-24,nces_ccd,360,18.34,0.31,19.6,14.4,Low (15-20 min)
630930,Pleasant Ridge Union Elementary,CA,1428.0,65.52,2023-24,nces_ccd,360,16.52,0.28,21.8,10.0,Low (15-20 min)
630990,Pleasant Valley,CA,5803.0,259.43,2023-24,nces_ccd,360,16.09,0.27,22.4,8.9,Low (15-20 min)
631020,Pleasant Valley Joint Union Elementary,CA,50.0,4.0,2023-24,nces_ccd,360,28.8,0.48,12.5,62.7,High (25-30 min)
631050,Pleasant View Elementary,CA,454.0,24.48,2023-24,nces_ccd,360,19.41,0.32,18.5,17.6,Low (15-20 min)
631170,Plumas Unified,CA,1687.0,99.07,2023-24,nces_ccd,360,21.14,0.35,17.0,24.1,Moderate (20-25 min)
631180,Plumas Lake Elementary,CA,1604.0,77.1,2023-24,nces_ccd,360,17.3,0.29,20.8,11.8,Low (15-20 min)
631230,Point Arena Joint Union High,CA,143.0,15.73,2023-24,nces_ccd,360,39.6,0.66,9.1,89.9,Very High (>30 min)
631290,Pollock Pines Elementary,CA,575.0,31.04,2023-24,nces_ccd,360,19.43,0.32,18.5,17.7,Low (15-20 min)
631320,Pomona Unified,CA,20966.0,959.6,2023-24,nces_ccd,360,16.48,0.27,21.8,9.9,Low (15-20 min)
631350,Pond Union Elementary,CA,169.0,9.02,2023-24,nces_ccd,360,19.21,0.32,18.7,17.0,Low (15-20 min)
631380,Pope Valley Union Elementary,CA,48.0,2.99,2023-24,nces_ccd,360,22.43,0.37,16.1,29.7,Moderate (20-25 min)
631400,Potter Valley Community Unified,CA,277.0,17.38,2023-24,nces_ccd,360,22.59,0.38,15.9,30.5,Moderate (20-25 min)
631470,Portola Valley Elementary,CA,504.0,36.69,2023-24,nces_ccd,360,26.21,0.44,13.7,49.5,High (25-30 min)
631530,Poway Unified,CA,34935.0,1502.79,2023-24,nces_ccd,360,15.49,0.26,23.2,7.6,Low (15-20 min)
631620,Princeton Joint Unified,CA,117.0,10.75,2023-24,nces_ccd,360,33.08,0.55,10.9,78.5,Very High (>30 min)
631680,Raisin City Elementary,CA,246.0,13.43,2023-24,nces_ccd,360,19.65,0.33,18.3,18.5,Low (15-20 min)
631710,Ramona City Unified,CA,5077.0,227.82,2023-24,nces_ccd,360,16.15,0.27,22.3,9.0,Low (15-20 min)
631740,Rancho Santa Fe Elementary,CA,543.0,40.05,2023-24,nces_ccd,360,26.55,0.44,13.6,51.5,High (25-30 min)
631830,Ravendale-Termo Elementary,CA,6.0,1.0,2023-24,nces_ccd,360,60.0,1.0,6.0,97.2,Very High (>30 min)
631860,Ravenswood City Elementary,CA,1416.0,74.45,2023-24,nces_ccd,360,18.93,0.32,19.0,16.1,Low (15-20 min)
631920,Raymond-Knowles Union Elementary,CA,82.0,4.0,2023-24,nces_ccd,360,17.56,0.29,20.5,12.5,Low (15-20 min)
631980,Red Bluff Union Elementary,CA,1893.0,92.12,2023-24,nces_ccd,360,17.52,0.29,20.5,12.4,Low (15-20 min)
632010,Red Bluff Joint Union High,CA,1709.0,88.03,2023-24,nces_ccd,360,18.54,0.31,19.4,14.9,Low (15-20 min)
632040,Redding Elementary,CA,3149.0,145.71,2023-24,nces_ccd,360,16.66,0.28,21.6,10.3,Low (15-20 min)
632070,Redlands Unified,CA,19673.0,924.17,2023-24,nces_ccd,360,16.91,0.28,21.3,11.0,Low (15-20 min)
632130,Redwood City Elementary,CA,6332.0,313.44,2023-24,nces_ccd,360,17.82,0.3,20.2,13.1,Low (15-20 min)
632160,Reed Union Elementary,CA,1048.0,69.91,2023-24,nces_ccd,360,24.01,0.4,15.0,37.7,Moderate (20-25 min)
632250,Reeds Creek Elementary,CA,190.0,10.0,2023-24,nces_ccd,360,18.95,0.32,19.0,16.2,Low (15-20 min)
632270,Reef-Sunset Unified,CA,2687.0,121.94,2023-24,nces_ccd,360,16.34,0.27,22.0,9.5,Low (15-20 min)
632310,Rescue Union Elementary,CA,3512.0,161.36,2023-24,nces_ccd,360,16.54,0.28,21.8,10.1,Low (15-20 min)
632340,Kashia Elementary,CA,9.0,1.0,2023-24,nces_ccd,360,40.0,0.67,9.0,90.2,Very High (>30 min)
632370,Rialto Unified,CA,23461.0,1018.96,2023-24,nces_ccd,360,15.64,0.26,23.0,7.9,Low (15-20 min)
632400,Richfield Elementary,CA,263.0,11.0,2023-24,nces_ccd,360,15.06,0.25,23.9,6.7,Low (15-20 min)
632430,Richgrove Elementary,CA,498.0,26.12,2023-24,nces_ccd,360,18.88,0.31,19.1,16.0,Low (15-20 min)
632520,Richmond Elementary,CA,185.0,9.0,2023-24,nces_ccd,360,17.51,0.29,20.6,12.4,Low (15-20 min)
632550,West Contra Costa Unified,CA,25575.0,1190.44,2023-24,nces_ccd,360,16.76,0.28,21.5,10.6,Low (15-20 min)
632610,Rim of the World Unified,CA,2853.0,127.7,2023-24,nces_ccd,360,16.11,0.27,22.3,9.0,Low (15-20 min)
632640,Rincon Valley Union Elementary,CA,3112.0,153.14,2023-24,nces_ccd,360,17.72,0.3,20.3,12.8,Low (15-20 min)
632710,Rio Bravo-Greeley Union Elementary,CA,1037.0,48.89,2023-24,nces_ccd,360,16.97,0.28,21.2,11.1,Low (15-20 min)
632730,Rio Dell Elementary,CA,307.0,18.97,2023-24,nces_ccd,360,22.24,0.37,16.2,28.8,Moderate (20-25 min)
632760,Rio Elementary,CA,5217.0,228.8,2023-24,nces_ccd,360,15.79,0.26,22.8,8.2,Low (15-20 min)
632880,Ripon Unified,CA,3348.0,152.84,2023-24,nces_ccd,360,16.43,0.27,21.9,9.8,Low (15-20 min)
633110,River Delta Joint Unified,CA,1753.0,94.15,2023-24,nces_ccd,360,19.33,0.32,18.6,17.4,Low (15-20 min)
633150,Riverside Unified,CA,38855.0,1676.71,2023-24,nces_ccd,360,15.54,0.26,23.2,7.7,Low (15-20 min)
633210,Roberts Ferry Union Elementary,CA,192.0,8.99,2023-24,nces_ccd,360,16.86,0.28,21.4,10.9,Low (15-20 min)
633240,Robla Elementary,CA,1919.0,82.0,2023-24,nces_ccd,360,15.38,0.26,23.4,7.4,Low (15-20 min)
633270,Rockford Elementary,CA,282.0,12.99,2023-24,nces_ccd,360,16.58,0.28,21.7,10.1,Low (15-20 min)
633390,Romoland Elementary,CA,4617.0,202.51,2023-24,nces_ccd,360,15.79,0.26,22.8,8.2,Low (15-20 min)
633480,Rosedale Union Elementary,CA,6213.0,281.34,2023-24,nces_ccd,360,16.3,0.27,22.1,9.4,Low (15-20 min)
633510,Roseland,CA,1480.0,67.95,2023-24,nces_ccd,360,16.53,0.28,21.8,10.1,Low (15-20 min)
633570,Rosemead Elementary,CA,2299.0,115.66,2023-24,nces_ccd,360,18.11,0.3,19.9,13.9,Low (15-20 min)
633600,Roseville City Elementary,CA,12004.0,550.61,2023-24,nces_ccd,360,16.51,0.28,21.8,10.0,Low (15-20 min)
633630,Roseville Joint Union High,CA,10791.0,480.28,2023-24,nces_ccd,360,16.02,0.27,22.5,8.7,Low (15-20 min)
633660,Ross Elementary,CA,354.0,26.08,2023-24,nces_ccd,360,26.52,0.44,13.6,51.3,High (25-30 min)
633690,Round Valley Joint Elementary,CA,69.0,6.0,2023-24,nces_ccd,360,31.3,0.52,11.5,73.0,Very High (>30 min)
633720,Round Valley Unified,CA,450.0,26.34,2023-24,nces_ccd,360,21.07,0.35,17.1,23.9,Moderate (20-25 min)
633750,Rowland Unified,CA,11623.0,523.37,2023-24,nces_ccd,360,16.21,0.27,22.2,9.2,Low (15-20 min)
633840,Sacramento City Unified,CA,38268.0,1701.51,2023-24,nces_ccd,360,16.01,0.27,22.5,8.7,Low (15-20 min)
633860,Saddleback Valley Unified,CA,23199.0,1002.97,2023-24,nces_ccd,360,15.56,0.26,23.1,7.8,Low (15-20 min)
633900,Salida Union Elementary,CA,2110.0,99.37,2023-24,nces_ccd,360,16.95,0.28,21.2,11.1,Low (15-20 min)
633930,Salinas City Elementary,CA,8206.0,365.5,2023-24,nces_ccd,360,16.03,0.27,22.5,8.8,Low (15-20 min)
633980,Salinas Union High,CA,16225.0,739.28,2023-24,nces_ccd,360,16.4,0.27,21.9,9.7,Low (15-20 min)
634050,San Antonio Union Elementary,CA,144.0,9.0,2023-24,nces_ccd,360,22.5,0.38,16.0,30.0,Moderate (20-25 min)
634080,San Ardo Union Elementary,CA,86.0,5.0,2023-24,nces_ccd,360,20.93,0.35,17.2,23.2,Moderate (20-25 min)
634140,San Benito High,CA,3539.0,147.27,2023-24,nces_ccd,360,14.98,0.25,24.0,6.6,Very Low (<15 min)
634170,San Bernardino City Unified,CA,44712.0,2167.47,2023-24,nces_ccd,360,17.45,0.29,20.6,12.2,Low (15-20 min)
634230,San Bruno Park Elementary,CA,1950.0,83.31,2023-24,nces_ccd,360,15.38,0.26,23.4,7.4,Low (15-20 min)
634290,San Carlos Elementary,CA,2770.0,131.59,2023-24,nces_ccd,360,17.1,0.29,21.1,11.4,Low (15-20 min)
634320,San Diego Unified,CA,95492.0,4288.14,2023-24,nces_ccd,360,16.17,0.27,22.3,9.1,Low (15-20 min)
634380,San Dieguito Union High,CA,12364.0,509.42,2023-24,nces_ccd,360,14.83,0.25,24.3,6.4,Very Low (<15 min)
634410,San Francisco Unified,CA,48736.0,2364.06,2023-24,nces_ccd,360,17.46,0.29,20.6,12.2,Low (15-20 min)
634425,San Gabriel Unified,CA,4614.0,218.33,2023-24,nces_ccd,360,17.03,0.28,21.1,11.2,Low (15-20 min)
634440,San Jacinto Unified,CA,10401.0,473.59,2023-24,nces_ccd,360,16.39,0.27,22.0,9.6,Low (15-20 min)
634590,San Jose Unified,CA,25059.0,1189.49,2023-24,nces_ccd,360,17.09,0.28,21.1,11.4,Low (15-20 min)
634620,San Juan Unified,CA,38488.0,1695.95,2023-24,nces_ccd,360,15.86,0.26,22.7,8.4,Low (15-20 min)
634680,San Leandro Unified,CA,8741.0,405.42,2023-24,nces_ccd,360,16.7,0.28,21.6,10.5,Low (15-20 min)
634710,San Lorenzo Unified,CA,8123.0,360.36,2023-24,nces_ccd,360,15.97,0.27,22.5,8.6,Low (15-20 min)
634740,San Lorenzo Valley Unified,CA,2328.0,106.34,2023-24,nces_ccd,360,16.44,0.27,21.9,9.8,Low (15-20 min)
634770,San Lucas Union Elementary,CA,78.0,4.99,2023-24,nces_ccd,360,23.03,0.38,15.6,32.6,Moderate (20-25 min)
634800,San Luis Coastal Unified,CA,7577.0,364.68,2023-24,nces_ccd,360,17.33,0.29,20.8,11.9,Low (15-20 min)
634860,San Marino Unified,CA,2933.0,140.3,2023-24,nces_ccd,360,17.22,0.29,20.9,11.6,Low (15-20 min)
634880,San Marcos Unified,CA,19374.0,794.88,2023-24,nces_ccd,360,14.77,0.25,24.4,6.3,Very Low (<15 min)
634920,San Mateo-Foster City,CA,9945.0,486.21,2023-24,nces_ccd,360,17.6,0.29,20.5,12.6,Low (15-20 min)
634980,San Mateo Union High,CA,8841.0,456.84,2023-24,nces_ccd,360,18.6,0.31,19.4,15.1,Low (15-20 min)
635010,San Miguel Joint Union,CA,641.0,34.02,2023-24,nces_ccd,360,19.11,0.32,18.8,16.7,Low (15-20 min)
635040,San Pasqual Union Elementary,CA,527.0,24.03,2023-24,nces_ccd,360,16.42,0.27,21.9,9.7,Low (15-20 min)
635070,San Pasqual Valley Unified,CA,589.0,42.52,2023-24,nces_ccd,360,25.99,0.43,13.9,48.4,High (25-30 min)
635090,San Rafael City Elementary,CA,4356.0,202.59,2023-24,nces_ccd,360,16.74,0.28,21.5,10.6,Low (15-20 min)
635110,San Rafael City High,CA,2653.0,127.99,2023-24,nces_ccd,360,17.37,0.29,20.7,12.0,Low (15-20 min)
635130,San Ramon Valley Unified,CA,29235.0,1261.48,2023-24,nces_ccd,360,15.53,0.26,23.2,7.7,Low (15-20 min)
635220,San Ysidro Elementary,CA,4205.0,196.59,2023-24,nces_ccd,360,16.83,0.28,21.4,10.8,Low (15-20 min)
635250,Sanger Unified,CA,13250.0,584.46,2023-24,nces_ccd,360,15.88,0.26,22.7,8.4,Low (15-20 min)
635310,Santa Ana Unified,CA,38031.0,1875.89,2023-24,nces_ccd,360,17.76,0.3,20.3,12.9,Low (15-20 min)
635430,Santa Clara Unified,CA,14236.0,730.92,2023-24,nces_ccd,360,18.48,0.31,19.5,14.7,Low (15-20 min)
635490,Santa Clara Elementary,CA,53.0,2.51,2023-24,nces_ccd,360,17.05,0.28,21.1,11.3,Low (15-20 min)
635590,Santa Cruz City Elementary,CA,1768.0,78.8,2023-24,nces_ccd,360,16.05,0.27,22.4,8.8,Low (15-20 min)
635600,Santa Cruz City High,CA,4504.0,223.69,2023-24,nces_ccd,360,17.88,0.3,20.1,13.3,Low (15-20 min)
635670,Santa Maria Joint Union High,CA,8985.0,420.31,2023-24,nces_ccd,360,16.84,0.28,21.4,10.8,Low (15-20 min)
635700,Santa Monica-Malibu Unified,CA,8641.0,452.27,2023-24,nces_ccd,360,18.84,0.31,19.1,15.8,Low (15-20 min)
635790,Santa Rita Union Elementary,CA,3186.0,153.27,2023-24,nces_ccd,360,17.32,0.29,20.8,11.9,Low (15-20 min)
635810,Santa Rosa Elementary,CA,4741.0,244.93,2023-24,nces_ccd,360,18.6,0.31,19.4,15.1,Low (15-20 min)
635830,Santa Rosa High,CA,9941.0,501.58,2023-24,nces_ccd,360,18.16,0.3,19.8,14.0,Low (15-20 min)
635850,Santa Ynez Valley Union High,CA,862.0,44.75,2023-24,nces_ccd,360,18.69,0.31,19.3,15.4,Low (15-20 min)
635880,Santee,CA,6159.0,266.5,2023-24,nces_ccd,360,15.58,0.26,23.1,7.8,Low (15-20 min)
635910,Saratoga Union Elementary,CA,1605.0,82.81,2023-24,nces_ccd,360,18.57,0.31,19.4,15.0,Low (15-20 min)
635940,Saucelito Elementary,CA,71.0,4.56,2023-24,nces_ccd,360,23.12,0.39,15.6,33.1,Moderate (20-25 min)
635970,Saugus Union,CA,9192.0,350.2,2023-24,nces_ccd,360,13.72,0.23,26.2,5.1,Very Low (<15 min)
636000,Sausalito Marin City,CA,283.0,21.83,2023-24,nces_ccd,360,27.77,0.46,13.0,57.8,High (25-30 min)
636030,Savanna Elementary,CA,1735.0,83.0,2023-24,nces_ccd,360,17.22,0.29,20.9,11.6,Low (15-20 min)
636100,Scotia Union Elementary,CA,192.0,10.02,2023-24,nces_ccd,360,18.79,0.31,19.2,15.7,Low (15-20 min)
636180,Sebastopol Union Elementary,CA,447.0,25.3,2023-24,nces_ccd,360,20.38,0.34,17.7,21.0,Moderate (20-25 min)
636210,Seeley Union Elementary,CA,337.0,16.0,2023-24,nces_ccd,360,17.09,0.28,21.1,11.4,Low (15-20 min)
636240,Seiad Elementary,CA,14.0,1.0,2023-24,nces_ccd,360,25.71,0.43,14.0,46.9,High (25-30 min)
636270,Selma Unified,CA,5974.0,283.66,2023-24,nces_ccd,360,17.09,0.28,21.1,11.4,Low (15-20 min)
636330,Semitropic Elementary,CA,142.0,10.1,2023-24,nces_ccd,360,25.61,0.43,14.1,46.3,High (25-30 min)
636360,Sequoia Union Elementary,CA,384.0,25.71,2023-24,nces_ccd,360,24.1,0.4,14.9,38.2,Moderate (20-25 min)
636390,Sequoia Union High,CA,8553.0,485.79,2023-24,nces_ccd,360,20.45,0.34,17.6,21.3,Moderate (20-25 min)
636420,Shaffer Union Elementary,CA,243.0,10.0,2023-24,nces_ccd,360,14.81,0.25,24.3,6.3,Very Low (<15 min)
636450,Shandon Joint Unified,CA,253.0,18.12,2023-24,nces_ccd,360,25.78,0.43,14.0,47.3,High (25-30 min)
636570,Shasta Union Elementary,CA,103.0,4.57,2023-24,nces_ccd,360,15.97,0.27,22.5,8.6,Low (15-20 min)
636600,Shasta Union High,CA,4215.0,201.8,2023-24,nces_ccd,360,17.24,0.29,20.9,11.7,Low (15-20 min)
636660,Shiloh Elementary,CA,178.0,10.0,2023-24,nces_ccd,360,20.22,0.34,17.8,20.5,Moderate (20-25 min)
636670,Shoreline Unified,CA,476.0,37.61,2023-24,nces_ccd,360,28.44,0.47,12.7,60.9,High (25-30 min)
636780,Sierra-Plumas Joint Unified,CA,403.0,28.24,2023-24,nces_ccd,360,25.23,0.42,14.3,44.5,High (25-30 min)
636800,Sierra Sands Unified,CA,5122.0,241.19,2023-24,nces_ccd,360,16.95,0.28,21.2,11.1,Low (15-20 min)
636805,Sierra Unified,CA,1292.0,69.7,2023-24,nces_ccd,360,19.42,0.32,18.5,17.7,Low (15-20 min)
636810,Silver Fork Elementary,CA,16.0,2.0,2023-24,nces_ccd,360,45.0,0.75,8.0,93.6,Very High (>30 min)
636820,Silver Valley Unified,CA,2030.0,114.26,2023-24,nces_ccd,360,20.26,0.34,17.8,20.7,Moderate (20-25 min)
636840,Simi Valley Unified,CA,15677.0,703.25,2023-24,nces_ccd,360,16.15,0.27,22.3,9.0,Low (15-20 min)
636940,Siskiyou Union High,CA,515.0,35.9,2023-24,nces_ccd,360,25.1,0.42,14.3,43.7,High (25-30 min)
636960,Snelling-Merced Falls Union Elementary,CA,56.0,4.99,2023-24,nces_ccd,360,32.08,0.53,11.2,75.5,Very High (>30 min)
636970,Snowline Joint Unified,CA,7967.0,359.77,2023-24,nces_ccd,360,16.26,0.27,22.1,9.3,Low (15-20 min)
636972,Victor Valley Union High,CA,11568.0,510.7,2023-24,nces_ccd,360,15.89,0.26,22.7,8.4,Low (15-20 min)
636990,Solana Beach Elementary,CA,2730.0,120.5,2023-24,nces_ccd,360,15.89,0.26,22.7,8.4,Low (15-20 min)
637050,Soledad Unified,CA,4700.0,211.87,2023-24,nces_ccd,360,16.23,0.27,22.2,9.2,Low (15-20 min)
637110,Solvang Elementary,CA,621.0,32.13,2023-24,nces_ccd,360,18.63,0.31,19.3,15.2,Low (15-20 min)
637140,Somis Union,CA,219.0,12.08,2023-24,nces_ccd,360,19.86,0.33,18.1,19.2,Low (15-20 min)
637200,Sonoma Valley Unified,CA,3129.0,161.98,2023-24,nces_ccd,360,18.64,0.31,19.3,15.3,Low (15-20 min)
637230,Sonora Elementary,CA,693.0,37.22,2023-24,nces_ccd,360,19.34,0.32,18.6,17.4,Low (15-20 min)
637260,Sonora Union High,CA,1092.0,45.09,2023-24,nces_ccd,360,14.86,0.25,24.2,6.4,Very Low (<15 min)
637290,Soquel Union Elementary,CA,1566.0,74.82,2023-24,nces_ccd,360,17.2,0.29,20.9,11.6,Low (15-20 min)
637320,Soulsbyville Elementary,CA,473.0,24.67,2023-24,nces_ccd,360,18.78,0.31,19.2,15.7,Low (15-20 min)
637350,South Bay Union Elementary,CA,407.0,20.32,2023-24,nces_ccd,360,17.97,0.3,20.0,13.5,Low (15-20 min)
637380,South Bay Union,CA,5595.0,235.08,2023-24,nces_ccd,360,15.13,0.25,23.8,6.9,Low (15-20 min)
637470,South Fork Union,CA,340.0,20.06,2023-24,nces_ccd,360,21.24,0.35,16.9,24.6,Moderate (20-25 min)
637500,South Pasadena Unified,CA,4687.0,189.26,2023-24,nces_ccd,360,14.54,0.24,24.8,6.0,Very Low (<15 min)
637530,South San Francisco Unified,CA,7770.0,407.25,2023-24,nces_ccd,360,18.87,0.31,19.1,15.9,Low (15-20 min)
637560,South Whittier Elementary,CA,2272.0,112.58,2023-24,nces_ccd,360,17.84,0.3,20.2,13.1,Low (15-20 min)
637590,Southern Humboldt Joint Unified,CA,645.0,38.04,2023-24,nces_ccd,360,21.23,0.35,17.0,24.5,Moderate (20-25 min)
637620,Southern Kern Unified,CA,3683.0,181.58,2023-24,nces_ccd,360,17.75,0.3,20.3,12.9,Low (15-20 min)
637630,Southern Trinity Joint Unified,CA,77.0,8.38,2023-24,nces_ccd,360,39.18,0.65,9.2,89.4,Very High (>30 min)
637650,Southside Elementary,CA,236.0,10.1,2023-24,nces_ccd,360,15.41,0.26,23.4,7.5,Low (15-20 min)
637680,Spencer Valley Elementary,CA,47.0,4.0,2023-24,nces_ccd,360,30.64,0.51,11.8,70.4,Very High (>30 min)
637710,Spreckels Union Elementary,CA,888.0,42.59,2023-24,nces_ccd,360,17.27,0.29,20.8,11.8,Low (15-20 min)
637770,Springville Union Elementary,CA,329.0,15.88,2023-24,nces_ccd,360,17.38,0.29,20.7,12.0,Low (15-20 min)
637830,Saint Helena Unified,CA,1103.0,86.93,2023-24,nces_ccd,360,28.37,0.47,12.7,60.6,High (25-30 min)
637890,Standard Elementary,CA,3030.0,153.37,2023-24,nces_ccd,360,18.22,0.3,19.8,14.2,Low (15-20 min)
637950,Stanislaus Union Elementary,CA,3297.0,154.62,2023-24,nces_ccd,360,16.88,0.28,21.3,10.9,Low (15-20 min)
638010,Stockton Unified,CA,34544.0,1450.28,2023-24,nces_ccd,360,15.11,0.25,23.8,6.8,Low (15-20 min)
638040,Stone Corral Elementary,CA,112.0,7.0,2023-24,nces_ccd,360,22.5,0.38,16.0,30.0,Moderate (20-25 min)
638070,Stony Creek Joint Unified,CA,71.0,10.04,2023-24,nces_ccd,360,50.91,0.85,7.1,95.6,Very High (>30 min)
638130,Strathmore Union Elementary,CA,697.0,31.76,2023-24,nces_ccd,360,16.4,0.27,21.9,9.7,Low (15-20 min)
638220,Sulphur Springs Union,CA,5211.0,205.8,2023-24,nces_ccd,360,14.22,0.24,25.3,5.6,Very Low (<15 min)
638250,Summerville Elementary,CA,458.0,21.51,2023-24,nces_ccd,360,16.91,0.28,21.3,11.0,Low (15-20 min)
638280,Summerville Union High,CA,640.0,34.35,2023-24,nces_ccd,360,19.32,0.32,18.6,17.4,Low (15-20 min)
638340,Sundale Union Elementary,CA,844.0,33.0,2023-24,nces_ccd,360,14.08,0.23,25.6,5.4,Very Low (<15 min)
638430,Sunnyside Union Elementary,CA,302.0,16.86,2023-24,nces_ccd,360,20.1,0.34,17.9,20.1,Moderate (20-25 min)
638460,Sunnyvale,CA,5618.0,286.54,2023-24,nces_ccd,360,18.36,0.31,19.6,14.4,Low (15-20 min)
